Domain Code,Domain,Area Code (M49),Area,Element Code,Element,Item Code (CPC),Item,Year Code,Year,Unit,Value,Flag,Flag Description,Note
QCL,Crops and livestock products,140,Central African Republic,5413,Yield,231.0,"Hen eggs in shell, fresh",2021,2021,No/An,96,E,Estimated value,
QCL,Crops and livestock products,140,Central African Republic,5419,Yield,1322.0,Lemons and limes,2016,2016,100 g/ha,53109,E,Estimated value,
QCL,Crops and livestock products,140,Central African Republic,5419,Yield,1322.0,Lemons and limes,2017,2017,100 g/ha,53642,E,Estimated value,
QCL,Crops and livestock products,140,Central African Republic,5419,Yield,1322.0,Lemons and limes,2018,2018,100 g/ha,51550,E,Estimated value,
QCL,Crops and livestock products,140,Central African Republic,5419,Yield,1322.0,Lemons and limes,2019,2019,100 g/ha,51354,E,Estimated value,
QCL,Crops and livestock products,140,Central African Republic,5419,Yield,1322.0,Lemons and limes,2020,2020,100 g/ha,52170,E,Estimated value,
QCL,Crops and livestock products,140,Central African Republic,5419,Yield,1322.0,Lemons and limes,2021,2021,100 g/ha,51690,E,Estimated value,
QCL,Crops and livestock products,140,Central African Republic,5419,Yield,112.0,Maize (corn),2016,2016,100 g/ha,8000,A,Official figure,
QCL,Crops and livestock products,140,Central African Republic,5419,Yield,112.0,Maize (corn),2017,2017,100 g/ha,8115,E,Estimated value,
QCL,Crops and livestock products,140,Central African Republic,5419,Yield,112.0,Maize (corn),2018,2018,100 g/ha,8094,E,Estimated value,
QCL,Crops and livestock products,140,Central African Republic,5419,Yield,112.0,Maize (corn),2019,2019,100 g/ha,8000,A,Official figure,
QCL,Crops and livestock products,140,Central African Republic,5419,Yield,112.0,Maize (corn),2020,2020,100 g/ha,8000,A,Official figure,
QCL,Crops and livestock products,140,Central African Republic,5419,Yield,112.0,Maize (corn),2021,2021,100 g/ha,7200,E,Estimated value,
QCL,Crops and livestock products,140,Central African Republic,5419,Yield,1316.0,"Mangoes, guavas and mangosteens",2016,2016,100 g/ha,46276,E,Estimated value,
QCL,Crops and livestock products,140,Central African Republic,5419,Yield,1316.0,"Mangoes, guavas and mangosteens",2017,2017,100 g/ha,46497,E,Estimated value,
QCL,Crops and livestock products,140,Central African Republic,5419,Yield,1316.0,"Mangoes, guavas and mangosteens",2018,2018,100 g/ha,47303,E,Estimated value,
QCL,Crops and livestock products,140,Central African Republic,5419,Yield,1316.0,"Mangoes, guavas and mangosteens",2019,2019,100 g/ha,48015,E,Estimated value,
QCL,Crops and livestock products,140,Central African Republic,5419,Yield,1316.0,"Mangoes, guavas and mangosteens",2020,2020,100 g/ha,48423,E,Estimated value,
QCL,Crops and livestock products,140,Central African Republic,5419,Yield,1316.0,"Mangoes, guavas and mangosteens",2021,2021,100 g/ha,47897,E,Estimated value,
QCL,Crops and livestock products,140,Central African Republic,5417,Yield/Carcass Weight,21111.01,"Meat of cattle with the bone, fresh or chilled",2016,2016,100 g/An,1573,E,Estimated value,
QCL,Crops and livestock products,140,Central African Republic,5417,Yield/Carcass Weight,21111.01,"Meat of cattle with the bone, fresh or chilled",2017,2017,100 g/An,1578,E,Estimated value,
QCL,Crops and livestock products,140,Central African Republic,5417,Yield/Carcass Weight,21111.01,"Meat of cattle with the bone, fresh or chilled",2018,2018,100 g/An,1637,E,Estimated value,
QCL,Crops and livestock products,140,Central African Republic,5417,Yield/Carcass Weight,21111.01,"Meat of cattle with the bone, fresh or chilled",2019,2019,100 g/An,1620,E,Estimated value,
QCL,Crops and livestock products,140,Central African Republic,5417,Yield/Carcass Weight,21111.01,"Meat of cattle with the bone, fresh or chilled",2020,2020,100 g/An,1623,E,Estimated value,
QCL,Crops and livestock products,140,Central African Republic,5417,Yield/Carcass Weight,21111.01,"Meat of cattle with the bone, fresh or chilled",2021,2021,100 g/An,1622,E,Estimated value,
QCL,Crops and livestock products,140,Central African Republic,5424,Yield/Carcass Weight,21121.0,"Meat of chickens, fresh or chilled",2016,2016,0.1 g/An,8563,E,Estimated value,
QCL,Crops and livestock products,140,Central African Republic,5424,Yield/Carcass Weight,21121.0,"Meat of chickens, fresh or chilled",2017,2017,0.1 g/An,8577,E,Estimated value,
QCL,Crops and livestock products,140,Central African Republic,5424,Yield/Carcass Weight,21121.0,"Meat of chickens, fresh or chilled",2018,2018,0.1 g/An,9023,E,Estimated value,
QCL,Crops and livestock products,140,Central African Republic,5424,Yield/Carcass Weight,21121.0,"Meat of chickens, fresh or chilled",2019,2019,0.1 g/An,8954,E,Estimated value,
QCL,Crops and livestock products,140,Central African Republic,5424,Yield/Carcass Weight,21121.0,"Meat of chickens, fresh or chilled",2020,2020,0.1 g/An,8937,E,Estimated value,
QCL,Crops and livestock products,140,Central African Republic,5424,Yield/Carcass Weight,21121.0,"Meat of chickens, fresh or chilled",2021,2021,0.1 g/An,8909,E,Estimated value,
QCL,Crops and livestock products,140,Central African Republic,5417,Yield/Carcass Weight,21116.0,"Meat of goat, fresh or chilled",2016,2016,100 g/An,189,E,Estimated value,
QCL,Crops and livestock products,140,Central African Republic,5417,Yield/Carcass Weight,21116.0,"Meat of goat, fresh or chilled",2017,2017,100 g/An,189,E,Estimated value,
QCL,Crops and livestock products,140,Central African Republic,5417,Yield/Carcass Weight,21116.0,"Meat of goat, fresh or chilled",2018,2018,100 g/An,202,E,Estimated value,
QCL,Crops and livestock products,140,Central African Republic,5417,Yield/Carcass Weight,21116.0,"Meat of goat, fresh or chilled",2019,2019,100 g/An,195,E,Estimated value,
QCL,Crops and livestock products,140,Central African Republic,5417,Yield/Carcass Weight,21116.0,"Meat of goat, fresh or chilled",2020,2020,100 g/An,195,E,Estimated value,
QCL,Crops and livestock products,140,Central African Republic,5417,Yield/Carcass Weight,21116.0,"Meat of goat, fresh or chilled",2021,2021,100 g/An,194,E,Estimated value,
QCL,Crops and livestock products,140,Central African Republic,5417,Yield/Carcass Weight,21113.01,"Meat of pig with the bone, fresh or chilled",2016,2016,100 g/An,309,E,Estimated value,
QCL,Crops and livestock products,140,Central African Republic,5417,Yield/Carcass Weight,21113.01,"Meat of pig with the bone, fresh or chilled",2017,2017,100 g/An,324,E,Estimated value,
QCL,Crops and livestock products,140,Central African Republic,5417,Yield/Carcass Weight,21113.01,"Meat of pig with the bone, fresh or chilled",2018,2018,100 g/An,323,E,Estimated value,
QCL,Crops and livestock products,140,Central African Republic,5417,Yield/Carcass Weight,21113.01,"Meat of pig with the bone, fresh or chilled",2019,2019,100 g/An,317,E,Estimated value,
QCL,Crops and livestock products,140,Central African Republic,5417,Yield/Carcass Weight,21113.01,"Meat of pig with the bone, fresh or chilled",2020,2020,100 g/An,317,E,Estimated value,
QCL,Crops and livestock products,140,Central African Republic,5417,Yield/Carcass Weight,21113.01,"Meat of pig with the bone, fresh or chilled",2021,2021,100 g/An,315,E,Estimated value,
QCL,Crops and livestock products,140,Central African Republic,5417,Yield/Carcass Weight,21115.0,"Meat of sheep, fresh or chilled",2016,2016,100 g/An,150,E,Estimated value,
QCL,Crops and livestock products,140,Central African Republic,5417,Yield/Carcass Weight,21115.0,"Meat of sheep, fresh or chilled",2017,2017,100 g/An,150,E,Estimated value,
QCL,Crops and livestock products,140,Central African Republic,5417,Yield/Carcass Weight,21115.0,"Meat of sheep, fresh or chilled",2018,2018,100 g/An,158,E,Estimated value,
QCL,Crops and livestock products,140,Central African Republic,5417,Yield/Carcass Weight,21115.0,"Meat of sheep, fresh or chilled",2019,2019,100 g/An,153,E,Estimated value,
QCL,Crops and livestock products,140,Central African Republic,5417,Yield/Carcass Weight,21115.0,"Meat of sheep, fresh or chilled",2020,2020,100 g/An,153,E,Estimated value,
QCL,Crops and livestock products,140,Central African Republic,5417,Yield/Carcass Weight,21115.0,"Meat of sheep, fresh or chilled",2021,2021,100 g/An,153,E,Estimated value,
QCL,Crops and livestock products,140,Central African Republic,5419,Yield,1449.01,Melonseed,2016,2016,100 g/ha,6681,E,Estimated value,
QCL,Crops and livestock products,140,Central African Republic,5419,Yield,1449.01,Melonseed,2017,2017,100 g/ha,6660,E,Estimated value,
QCL,Crops and livestock products,140,Central African Republic,5419,Yield,1449.01,Melonseed,2018,2018,100 g/ha,6667,E,Estimated value,
QCL,Crops and livestock products,140,Central African Republic,5419,Yield,1449.01,Melonseed,2019,2019,100 g/ha,6669,E,Estimated value,
QCL,Crops and livestock products,140,Central African Republic,5419,Yield,1449.01,Melonseed,2020,2020,100 g/ha,6666,E,Estimated value,
QCL,Crops and livestock products,140,Central African Republic,5419,Yield,1449.01,Melonseed,2021,2021,100 g/ha,6667,E,Estimated value,
QCL,Crops and livestock products,140,Central African Republic,5419,Yield,118.0,Millet,2016,2016,100 g/ha,10947,E,Estimated value,
QCL,Crops and livestock products,140,Central African Republic,5419,Yield,118.0,Millet,2017,2017,100 g/ha,10563,E,Estimated value,
QCL,Crops and livestock products,140,Central African Republic,5419,Yield,118.0,Millet,2018,2018,100 g/ha,10424,E,Estimated value,
QCL,Crops and livestock products,140,Central African Republic,5419,Yield,118.0,Millet,2019,2019,100 g/ha,10000,E,Estimated value,
QCL,Crops and livestock products,140,Central African Republic,5419,Yield,118.0,Millet,2020,2020,100 g/ha,10000,E,Estimated value,
QCL,Crops and livestock products,140,Central African Republic,5419,Yield,118.0,Millet,2021,2021,100 g/ha,10000,E,Estimated value,
QCL,Crops and livestock products,140,Central African Republic,5419,Yield,1950.01,Natural rubber in primary forms,2016,2016,100 g/ha,11742,E,Estimated value,
QCL,Crops and livestock products,140,Central African Republic,5419,Yield,1950.01,Natural rubber in primary forms,2017,2017,100 g/ha,11340,E,Estimated value,
QCL,Crops and livestock products,140,Central African Republic,5419,Yield,1950.01,Natural rubber in primary forms,2018,2018,100 g/ha,10203,E,Estimated value,
QCL,Crops and livestock products,140,Central African Republic,5419,Yield,1950.01,Natural rubber in primary forms,2019,2019,100 g/ha,10053,E,Estimated value,
QCL,Crops and livestock products,140,Central African Republic,5419,Yield,1950.01,Natural rubber in primary forms,2020,2020,100 g/ha,9916,E,Estimated value,
QCL,Crops and livestock products,140,Central African Republic,5419,Yield,1950.01,Natural rubber in primary forms,2021,2021,100 g/ha,9806,E,Estimated value,
QCL,Crops and livestock products,140,Central African Republic,5419,Yield,1491.01,Oil palm fruit,2016,2016,100 g/ha,90909,E,Estimated value,
QCL,Crops and livestock products,140,Central African Republic,5419,Yield,1491.01,Oil palm fruit,2017,2017,100 g/ha,89231,E,Estimated value,
QCL,Crops and livestock products,140,Central African Republic,5419,Yield,1491.01,Oil palm fruit,2018,2018,100 g/ha,87822,E,Estimated value,
QCL,Crops and livestock products,140,Central African Republic,5419,Yield,1491.01,Oil palm fruit,2019,2019,100 g/ha,87287,E,Estimated value,
QCL,Crops and livestock products,140,Central African Republic,5419,Yield,1491.01,Oil palm fruit,2020,2020,100 g/ha,85921,E,Estimated value,
QCL,Crops and livestock products,140,Central African Republic,5419,Yield,1491.01,Oil palm fruit,2021,2021,100 g/ha,84859,E,Estimated value,
QCL,Crops and livestock products,140,Central African Republic,5419,Yield,1323.0,Oranges,2016,2016,100 g/ha,45406,E,Estimated value,
QCL,Crops and livestock products,140,Central African Republic,5419,Yield,1323.0,Oranges,2017,2017,100 g/ha,45750,E,Estimated value,
QCL,Crops and livestock products,140,Central African Republic,5419,Yield,1323.0,Oranges,2018,2018,100 g/ha,45587,E,Estimated value,
QCL,Crops and livestock products,140,Central African Republic,5419,Yield,1323.0,Oranges,2019,2019,100 g/ha,45581,E,Estimated value,
QCL,Crops and livestock products,140,Central African Republic,5419,Yield,1323.0,Oranges,2020,2020,100 g/ha,45639,E,Estimated value,
QCL,Crops and livestock products,140,Central African Republic,5419,Yield,1323.0,Oranges,2021,2021,100 g/ha,45602,E,Estimated value,
QCL,Crops and livestock products,140,Central African Republic,5419,Yield,1449.9,"Other oil seeds, n.e.c.",2016,2016,100 g/ha,5011,E,Estimated value,
QCL,Crops and livestock products,140,Central African Republic,5419,Yield,1449.9,"Other oil seeds, n.e.c.",2017,2017,100 g/ha,5031,E,Estimated value,
QCL,Crops and livestock products,140,Central African Republic,5419,Yield,1449.9,"Other oil seeds, n.e.c.",2018,2018,100 g/ha,5043,E,Estimated value,
QCL,Crops and livestock products,140,Central African Republic,5419,Yield,1449.9,"Other oil seeds, n.e.c.",2019,2019,100 g/ha,5061,E,Estimated value,
QCL,Crops and livestock products,140,Central African Republic,5419,Yield,1449.9,"Other oil seeds, n.e.c.",2020,2020,100 g/ha,5069,E,Estimated value,
QCL,Crops and livestock products,140,Central African Republic,5419,Yield,1449.9,"Other oil seeds, n.e.c.",2021,2021,100 g/ha,4979,E,Estimated value,
QCL,Crops and livestock products,140,Central African Republic,5419,Yield,1709.9,Other pulses n.e.c.,2016,2016,100 g/ha,10111,E,Estimated value,
QCL,Crops and livestock products,140,Central African Republic,5419,Yield,1709.9,Other pulses n.e.c.,2017,2017,100 g/ha,10099,E,Estimated value,
QCL,Crops and livestock products,140,Central African Republic,5419,Yield,1709.9,Other pulses n.e.c.,2018,2018,100 g/ha,10291,E,Estimated value,
QCL,Crops and livestock products,140,Central African Republic,5419,Yield,1709.9,Other pulses n.e.c.,2019,2019,100 g/ha,10317,E,Estimated value,
QCL,Crops and livestock products,140,Central African Republic,5419,Yield,1709.9,Other pulses n.e.c.,2020,2020,100 g/ha,10344,E,Estimated value,
QCL,Crops and livestock products,140,Central African Republic,5419,Yield,1709.9,Other pulses n.e.c.,2021,2021,100 g/ha,10371,E,Estimated value,
QCL,Crops and livestock products,140,Central African Republic,5419,Yield,1290.9,"Other vegetables, fresh n.e.c.",2016,2016,100 g/ha,84328,E,Estimated value,
QCL,Crops and livestock products,140,Central African Republic,5419,Yield,1290.9,"Other vegetables, fresh n.e.c.",2017,2017,100 g/ha,84573,E,Estimated value,
QCL,Crops and livestock products,140,Central African Republic,5419,Yield,1290.9,"Other vegetables, fresh n.e.c.",2018,2018,100 g/ha,84999,E,Estimated value,
QCL,Crops and livestock products,140,Central African Republic,5419,Yield,1290.9,"Other vegetables, fresh n.e.c.",2019,2019,100 g/ha,83365,E,Estimated value,
QCL,Crops and livestock products,140,Central African Republic,5419,Yield,1290.9,"Other vegetables, fresh n.e.c.",2020,2020,100 g/ha,84309,E,Estimated value,
QCL,Crops and livestock products,140,Central African Republic,5419,Yield,1290.9,"Other vegetables, fresh n.e.c.",2021,2021,100 g/ha,84222,E,Estimated value,
QCL,Crops and livestock products,140,Central African Republic,5419,Yield,1318.0,Pineapples,2016,2016,100 g/ha,45136,E,Estimated value,
QCL,Crops and livestock products,140,Central African Republic,5419,Yield,1318.0,Pineapples,2017,2017,100 g/ha,44861,E,Estimated value,
QCL,Crops and livestock products,140,Central African Republic,5419,Yield,1318.0,Pineapples,2018,2018,100 g/ha,44785,E,Estimated value,
QCL,Crops and livestock products,140,Central African Republic,5419,Yield,1318.0,Pineapples,2019,2019,100 g/ha,47339,E,Estimated value,
QCL,Crops and livestock products,140,Central African Republic,5419,Yield,1318.0,Pineapples,2020,2020,100 g/ha,45655,E,Estimated value,
QCL,Crops and livestock products,140,Central African Republic,5419,Yield,1318.0,Pineapples,2021,2021,100 g/ha,45909,E,Estimated value,
QCL,Crops and livestock products,140,Central African Republic,5419,Yield,1313.0,Plantains and cooking bananas,2016,2016,100 g/ha,28806,E,Estimated value,
QCL,Crops and livestock products,140,Central African Republic,5419,Yield,1313.0,Plantains and cooking bananas,2017,2017,100 g/ha,28833,E,Estimated value,
QCL,Crops and livestock products,140,Central African Republic,5419,Yield,1313.0,Plantains and cooking bananas,2018,2018,100 g/ha,28826,E,Estimated value,
QCL,Crops and livestock products,140,Central African Republic,5419,Yield,1313.0,Plantains and cooking bananas,2019,2019,100 g/ha,28761,E,Estimated value,
QCL,Crops and livestock products,140,Central African Republic,5419,Yield,1313.0,Plantains and cooking bananas,2020,2020,100 g/ha,28747,E,Estimated value,
QCL,Crops and livestock products,140,Central African Republic,5419,Yield,1313.0,Plantains and cooking bananas,2021,2021,100 g/ha,28733,E,Estimated value,
QCL,Crops and livestock products,140,Central African Republic,5419,Yield,1321.0,Pomelos and grapefruits,2016,2016,100 g/ha,75723,E,Estimated value,
QCL,Crops and livestock products,140,Central African Republic,5419,Yield,1321.0,Pomelos and grapefruits,2017,2017,100 g/ha,75922,E,Estimated value,
QCL,Crops and livestock products,140,Central African Republic,5419,Yield,1321.0,Pomelos and grapefruits,2018,2018,100 g/ha,77142,E,Estimated value,
QCL,Crops and livestock products,140,Central African Republic,5419,Yield,1321.0,Pomelos and grapefruits,2019,2019,100 g/ha,75476,E,Estimated value,
QCL,Crops and livestock products,140,Central African Republic,5419,Yield,1321.0,Pomelos and grapefruits,2020,2020,100 g/ha,75343,E,Estimated value,
QCL,Crops and livestock products,140,Central African Republic,5419,Yield,1321.0,Pomelos and grapefruits,2021,2021,100 g/ha,75065,E,Estimated value,
QCL,Crops and livestock products,140,Central African Republic,5419,Yield,1510.0,Potatoes,2016,2016,100 g/ha,10620,E,Estimated value,
QCL,Crops and livestock products,140,Central African Republic,5419,Yield,1510.0,Potatoes,2017,2017,100 g/ha,10640,E,Estimated value,
QCL,Crops and livestock products,140,Central African Republic,5419,Yield,1510.0,Potatoes,2018,2018,100 g/ha,10439,E,Estimated value,
QCL,Crops and livestock products,140,Central African Republic,5419,Yield,1510.0,Potatoes,2019,2019,100 g/ha,10563,E,Estimated value,
QCL,Crops and livestock products,140,Central African Republic,5419,Yield,1510.0,Potatoes,2020,2020,100 g/ha,10545,E,Estimated value,
